UserID,SegmentID,Start,End,# Interactions,# Documents Opened,Opened Documents,OpenDuration,# Documents Read,Read Documents,ReadDuration,# Documents Dragged,Dragged Documents,DraggingDuration,Most Read Document,# Highlighted,Highlighted Words,HighlightingDuration,# Searched,Searched Words,SearchDuration
3,25,2209.9,2418.9,55,2,['Armsdealing 26' 'Armsdealing 79'],444,24,['Armsdealing 24' 'Armsdealing 26' 'Armsdealing 4' 'Armsdealing 8'],27,27,"['Armsdealing 10' 'Armsdealing 17' 'Armsdealing 22' 'Armsdealing 24'
 'Armsdealing 25' 'Armsdealing 26' 'Armsdealing 28' 'Armsdealing 4'
 'Armsdealing 51' 'Armsdealing 55' 'Armsdealing 63' 'Armsdealing 65'
 'Armsdealing 69' 'Armsdealing 72' 'Armsdealing 8' 'Armsdealing 88'
 'Armsdealing 96']",34.4,Armsdealing 26,0,[],0,2,"['disease', 'Nigeria']",2
3,26,2418.9,2545.1,4,1,['Armsdealing 81'],252.8,2,['Armsdealing 79'],125.1,1,['Armsdealing 79'],1.1,Armsdealing 79,0,[],0,0,[],0
3,27,2545.1,2890.2,84,5,"['Armsdealing 24' 'Armsdealing 73' 'Armsdealing 84' 'Armsdealing 85'
 'Armsdealing 95']",1825,61,"['Armsdealing 79' 'Armsdealing 81' 'Armsdealing 84' 'Armsdealing 85'
 'Armsdealing 95']",258.9,11,"['Armsdealing 79' 'Armsdealing 81' 'Armsdealing 84' 'Armsdealing 85'
 'Armsdealing 95']",17.6,Armsdealing 81,0,[],0,7,"['FUNSHO KAPOLALUM', 'KAPOLALUM', 'FUNSHO', 'GEORGE', 'sickness', 'health issues', 'health']",7
3,28,2890.2,2946.7,8,0,[],0,5,['Armsdealing 73' 'Armsdealing 95'],50.2,2,['Armsdealing 73' 'Armsdealing 95'],3.7,Armsdealing 95,0,[],0,1,['Mikhail'],1
3,29,2946.7,2950.6,2,1,['Armsdealing 80'],2407.3,1,['Armsdealing 95'],1.7,0,[],0,Armsdealing 95,0,[],0,0,[],0
3,30,2950.6,3017.1,12,2,['Armsdealing 55' 'Armsdealing 70'],485.5,7,['Armsdealing 55' 'Armsdealing 80' 'Armsdealing 95'],50.4,2,['Armsdealing 55' 'Armsdealing 80'],2.9,Armsdealing 95,0,[],0,1,['May 2009'],1
3,31,3017.1,3029.1,3,1,['Armsdealing 56'],19,1,['Armsdealing 70'],0.5,1,['Armsdealing 70'],1.5,Armsdealing 70,0,[],0,0,[],0
3,32,3029.1,3093.8,13,0,[],0,7,['Armsdealing 55' 'Armsdealing 56' 'Armsdealing 95'],32.2,5,['Armsdealing 56' 'Armsdealing 70' 'Armsdealing 88' 'Armsdealing 95'],10.1,Armsdealing 55,0,[],0,1,['March'],1
3,33,3093.8,3379.2,53,11,"['Armsdealing 101' 'Armsdealing 29' 'Armsdealing 44' 'Armsdealing 46'
 'Armsdealing 47' 'Armsdealing 48' 'Armsdealing 52' 'Armsdealing 53'
 'Armsdealing 71' 'Armsdealing 93' 'Armsdealing 94']",902.8,25,"['Armsdealing 101' 'Armsdealing 29' 'Armsdealing 46' 'Armsdealing 47'
 'Armsdealing 48' 'Armsdealing 52' 'Armsdealing 53' 'Armsdealing 55'
 'Armsdealing 71' 'Armsdealing 93' 'Armsdealing 94']",132.3,14,"['Armsdealing 101' 'Armsdealing 29' 'Armsdealing 46' 'Armsdealing 47'
 'Armsdealing 48' 'Armsdealing 52' 'Armsdealing 71' 'Armsdealing 88'
 'Armsdealing 93' 'Armsdealing 94']",71.7,Armsdealing 101,0,[],0,3,"['ransom', 'MV Tanya', 'jhon']",3
3,34,3379.2,3406.8,12,4,['Armsdealing 6' 'Armsdealing 82' 'Armsdealing 90' 'Armsdealing 91'],380.7,6,['Armsdealing 82' 'Armsdealing 90' 'Armsdealing 91' 'Armsdealing 93'],19.4,2,['Armsdealing 93'],1.6,Armsdealing 93,0,[],0,0,[],0
3,35,3406.8,3468.3,9,1,['Armsdealing 83'],19.5,5,['Armsdealing 6' 'Armsdealing 82'],58.7,2,['Armsdealing 6' 'Armsdealing 82'],2.4,Armsdealing 82,0,[],0,1,['jtomski'],1
3,36,3468.3,3531.8,12,1,['Armsdealing 68'],33.9,4,['Armsdealing 101' 'Armsdealing 46' 'Armsdealing 83' 'Armsdealing 91'],13.8,7,"['Armsdealing 44' 'Armsdealing 6' 'Armsdealing 68' 'Armsdealing 83'
 'Armsdealing 91' 'Armsdealing 93' 'Armsdealing 94']",6.7,Armsdealing 83,0,[],0,0,[],0
3,37,3531.8,3843.5,22,6,"['Armsdealing 100' 'Armsdealing 29' 'Armsdealing 45' 'Armsdealing 84'
 'Armsdealing 89' 'Armsdealing 98']",755.3,10,"['Armsdealing 68' 'Armsdealing 80' 'Armsdealing 84' 'Armsdealing 95'
 'Armsdealing 98']",141.4,6,"['Armsdealing 101' 'Armsdealing 29' 'Armsdealing 86' 'Armsdealing 89'
 'Armsdealing 98']",16.6,Armsdealing 98,0,[],0,0,[],0
3,38,3843.5,3854.2,1,1,['Armsdealing 53'],5.3,0,[],0,0,[],0,NA,0,[],0,0,[],0
3,39,3854.2,3918.5,8,3,['Armsdealing 30' 'Armsdealing 43' 'Armsdealing 53'],30.1,3,['Armsdealing 43' 'Armsdealing 95' 'Armsdealing 98'],9.1,1,['Armsdealing 43'],2,Armsdealing 43,0,[],0,1,['2009'],1
3,40,3918.5,3929,6,1,['Armsdealing 77'],23.9,4,['Armsdealing 95' 'Armsdealing 98'],4.6,1,['Armsdealing 98'],2,Armsdealing 95,0,[],0,0,[],0
3,41,3929,3954.7,2,1,['Armsdealing 52'],181.9,1,['Armsdealing 77'],22.1,0,[],0,Armsdealing 77,0,[],0,0,[],0
3,42,3954.7,3964.8,3,1,['Armsdealing 88'],2.2,1,['Armsdealing 52'],8.5,1,['Armsdealing 52'],0.9,Armsdealing 52,0,[],0,0,[],0
3,43,3964.8,3972,2,2,['Armsdealing 29' 'Armsdealing 53'],467.3,0,[],0,0,[],0,NA,0,[],0,0,[],0
3,44,3972,3989.1,5,1,['Armsdealing 58'],129.3,2,['Armsdealing 53'],14.8,1,['Armsdealing 53'],1.1,Armsdealing 53,0,[],0,1,['Rana'],1
3,45,3989.1,4126.6,13,0,[],0,8,['Armsdealing 53' 'Armsdealing 58'],131.5,3,['Armsdealing 53' 'Armsdealing 58'],6,Armsdealing 58,0,[],0,2,"['Kashfi', '2009']",2
3,46,4126.6,4163.3,6,1,['Armsdealing 30'],50.4,2,['Armsdealing 52' 'Armsdealing 53'],1.8,3,['Armsdealing 101' 'Armsdealing 53' 'Armsdealing 89'],3.4,Armsdealing 53,0,[],0,0,[],0
3,47,4163.3,4173.8,5,1,['Armsdealing 48'],41.8,2,['Armsdealing 30'],7.3,1,['Armsdealing 30'],0.6,Armsdealing 30,0,[],0,1,['Tanya'],1
3,48,4173.8,4176.3,3,1,['Armsdealing 47'],40.3,1,['Armsdealing 48'],0.5,1,['Armsdealing 48'],0.7,Armsdealing 48,0,[],0,0,[],0
3,49,4176.3,4464,59,15,"['Armsdealing 15' 'Armsdealing 16' 'Armsdealing 18' 'Armsdealing 19'
 'Armsdealing 20' 'Armsdealing 21' 'Armsdealing 23' 'Armsdealing 30'
 'Armsdealing 44' 'Armsdealing 47' 'Armsdealing 48' 'Armsdealing 86'
 'Armsdealing 92' 'Armsdealing 93']",4297.2,27,"['Armsdealing 15' 'Armsdealing 16' 'Armsdealing 18' 'Armsdealing 19'
 'Armsdealing 20' 'Armsdealing 21' 'Armsdealing 23' 'Armsdealing 44'
 'Armsdealing 47' 'Armsdealing 48' 'Armsdealing 80' 'Armsdealing 86'
 'Armsdealing 93']",122.3,16,"['Armsdealing 21' 'Armsdealing 23' 'Armsdealing 29' 'Armsdealing 44'
 'Armsdealing 45' 'Armsdealing 47' 'Armsdealing 53' 'Armsdealing 77'
 'Armsdealing 86' 'Armsdealing 93' 'Armsdealing 98']",37.2,Armsdealing 23,0,[],0,1,['Decembe'],1
3,50,4464,4616.9,42,7,"['Armsdealing 18' 'Armsdealing 20' 'Armsdealing 44' 'Armsdealing 51'
 'Armsdealing 83' 'Armsdealing 92' 'Armsdealing 93']",865.9,28,"['Armsdealing 15' 'Armsdealing 16' 'Armsdealing 18' 'Armsdealing 19'
 'Armsdealing 20' 'Armsdealing 21' 'Armsdealing 44' 'Armsdealing 51'
 'Armsdealing 83' 'Armsdealing 92' 'Armsdealing 93']",64.1,6,"['Armsdealing 15' 'Armsdealing 16' 'Armsdealing 18' 'Armsdealing 19'
 'Armsdealing 68' 'Armsdealing 92']",12.1,Armsdealing 16,0,[],0,1,['cargo ship'],1
3,51,4616.9,4637.4,6,1,['Armsdealing 71'],48.4,2,['Armsdealing 44'],8.1,1,['Armsdealing 44'],0.8,Armsdealing 44,0,[],0,2,"['<span class=""highlight-pink""> ship</span>,', 'ship']",2
3,52,4637.4,4657.9,3,1,['Armsdealing 18'],22.9,1,['Armsdealing 71'],0.5,1,['Armsdealing 71'],0.8,Armsdealing 71,0,[],0,0,[],0
3,53,4657.9,4691.9,5,2,['Armsdealing 101' 'Armsdealing 90'],7.4,2,['Armsdealing 18' 'Armsdealing 71'],6.2,1,['Armsdealing 18'],1,Armsdealing 18,0,[],0,0,[],0
3,54,4691.9,4761.2,4,4,['Armsdealing 44' 'Armsdealing 47'],332,0,[],0,0,[],0,NA,0,[],0,0,[],0
3,55,4761.2,5208.6,86,12,"['Armsdealing 11' 'Armsdealing 3' 'Armsdealing 45' 'Armsdealing 5'
 'Armsdealing 50' 'Armsdealing 54' 'Armsdealing 62' 'Armsdealing 7'
 'Armsdealing 74' 'Armsdealing 78' 'Armsdealing 88' 'Armsdealing 9']",822.6,57,"['Armsdealing 47' 'Armsdealing 5' 'Armsdealing 54' 'Armsdealing 62'
 'Armsdealing 7' 'Armsdealing 78' 'Armsdealing 88' 'Armsdealing 9'
 'Armsdealing 92']",260.5,16,"['Armsdealing 47' 'Armsdealing 48' 'Armsdealing 5' 'Armsdealing 54'
 'Armsdealing 7' 'Armsdealing 88' 'Armsdealing 9']",49.5,Armsdealing 5,0,[],0,1,"['Barcelona,']",1
3,56,5208.6,5250.3,18,3,['Armsdealing 52' 'Armsdealing 89' 'Armsdealing 94'],19.6,10,"['Armsdealing 23' 'Armsdealing 52' 'Armsdealing 88' 'Armsdealing 9'
 'Armsdealing 92']",14.2,5,['Armsdealing 47' 'Armsdealing 53' 'Armsdealing 89' 'Armsdealing 94'],3.6,Armsdealing 9,0,[],0,0,[],0
3,57,5250.3,5264.2,3,1,['Armsdealing 95'],93.7,1,['Armsdealing 92'],0.5,1,['Armsdealing 88'],0.6,Armsdealing 92,0,[],0,0,[],0
4,1,0,326.3,52,5,['Armsdealing 33' 'Armsdealing 66' 'Armsdealing 68' 'Armsdealing 96'],334,20,['Armsdealing 33' 'Armsdealing 66' 'Armsdealing 68'],154.8,17,['Armsdealing 33' 'Armsdealing 66' 'Armsdealing 68' 'Armsdealing 96'],22.1,Armsdealing 33,9,"[' Ilyushin IL-76', 'Ilyushin IL-76', ' Bangkok', 'Arkadi Borodinskii.', 'Narok', '""There was some deal-making between some officers', 'Wanjohi Onyango, Thabiti Otieno and wife Nahid Owiti', 'Kenyan', 'Minister Jimiyu Michieka']",9,1,['illegal arms '],1
4,2,326.3,490.9,18,0,[],0,8,['Armsdealing 96'],95.7,2,['Armsdealing 96'],1.8,Armsdealing 96,4,"['JEDDAH // Saudi Arabia', 'large shipment of weapons', ' Dafa valley', 'Mr. Haik Hosain ']",4,4,"['dafa valley', 'Haik Hosain', 'Hosain', 'Michieka']",4
4,3,490.9,716.2,19,2,['Armsdealing 65' 'Armsdealing 75'],261.9,8,['Armsdealing 75'],86.4,4,['Armsdealing 65' 'Armsdealing 75'],4.9,Armsdealing 75,2,"['Michieka', 'I am not privy to information about how the force keeps its records or secures the armoury']",2,3,"['pandemic', 'disease', 'nigeria']",3
4,4,716.2,1001.2,30,2,['Armsdealing 69' 'Armsdealing 72'],81.3,14,['Armsdealing 65' 'Armsdealing 72'],189.7,5,['Armsdealing 65' 'Armsdealing 69' 'Armsdealing 72'],7.9,Armsdealing 65,8,"['Leonid Minsky', 'Galleria Hotel in Soncino', 'Milan, Italy,', ' Room 341', 'Minsky was reportedly shot to death', '$500,000 worth of uncut diamonds', 'dealings in oil, timber and consumer goods; maps of the Kenya-Sudan border', 'police found evidence of several proposed and realized arms deals']",8,1,['minsky'],1
4,5,1001.2,1047,4,1,['Armsdealing 79'],1,0,[],0,2,['Armsdealing 69'],2.2,NA,0,[],0,1,['ill'],1
4,6,1047,1078.2,7,2,['Armsdealing 81' 'Armsdealing 95'],65.6,0,[],0,1,['Armsdealing 95'],1.1,NA,0,[],0,4,"['Ill ', ' Ill ', 'sick']",4
4,7,1078.2,1174.2,16,1,['Armsdealing 73'],59.6,6,['Armsdealing 95'],45.5,3,['Armsdealing 73' 'Armsdealing 95'],5.2,Armsdealing 95,5,"['meeting on 15 April', 'transaction', 'Dr. George', 'Mikhail Dombrovski', 'minor local health']",5,1,['health'],1
4,8,1174.2,1549.5,53,2,['Armsdealing 24' 'Armsdealing 84'],226.7,26,['Armsdealing 24' 'Armsdealing 73' 'Armsdealing 84'],236.3,10,['Armsdealing 24' 'Armsdealing 73' 'Armsdealing 84'],13.5,Armsdealing 84,14,"[' Lack of safe water, nutrition and hygiene is exerting a heavy toll on their health', 'Fighting in northern Yemen has moved into Saudi Arabi', 'DOMBROVSKI', 'DR. GEORGE NGOKI', 'FROM NIGERIA.', ' 067/BLKD/PTF/WR-PH/98', 'WR-PH STANDS FOR WATER RESOURCES AND PUBLIC HEALTH', 'WR-PH STANDS FOR WATER RESOURCES AND PUBLIC', 'CONTRACT AWARDED IN THE YEAR 1998.', '7(095)230-6169', '2347093189546', ' Mikhail Dombrovski', 'Nigeria', ' Dubai. May we agree to meet there? ']",14,1,['dubai mikhail'],1
4,9,1549.5,1637.8,8,5,['Armsdealing 29' 'Armsdealing 30' 'Armsdealing 55'],47.6,0,[],0,1,['Armsdealing 30'],10.3,NA,0,[],0,2,"['dubai george', 'dubai']",2
4,10,1637.8,1645.1,1,1,['Armsdealing 52'],10.4,0,[],0,0,[],0,NA,0,[],0,0,[],0
4,11,1645.1,1671.6,1,1,['Armsdealing 4'],39.9,0,[],0,0,[],0,NA,0,[],0,0,[],0
4,12,1671.6,1836.6,27,7,['Armsdealing 4' 'Armsdealing 55'],74.3,8,['Armsdealing 4'],31.4,8,['Armsdealing 4' 'Armsdealing 55'],10.7,Armsdealing 4,4,"['Dubai', ' Muhammad Kasem', 'Abdullah Khouri', 'provide supplies ']",4,0,[],0
4,13,1836.6,1856.8,5,1,['Armsdealing 15'],41,1,['Armsdealing 55'],12.1,3,['Armsdealing 15' 'Armsdealing 55'],4.4,Armsdealing 55,0,[],0,0,[],0
4,14,1856.8,2093,32,3,['Armsdealing 29' 'Armsdealing 52'],111.2,12,['Armsdealing 15' 'Armsdealing 29' 'Armsdealing 52'],108.3,8,"['Armsdealing 15' 'Armsdealing 29' 'Armsdealing 68' 'Armsdealing 75'
 'Armsdealing 96']",14.8,Armsdealing 29,8,"['seller in Dubai', 'farming equipment ', 'Dubai', 'Nicolai', ' identified as Saleh Ahmed', ' farming equipment', '“Brother Aden ', 'Sana’a']",8,1,['minsky dubai'],1
4,15,2093,2144.1,3,0,[],0,0,[],0,0,[],0,NA,0,[],0,3,"['dubai michieka', 'dubai kasem', 'water resources']",3
4,16,2144.1,2228.9,6,1,['Armsdealing 55'],21.7,0,[],0,1,['Armsdealing 55'],0.8,NA,0,[],0,4,"['public health', 'local health', 'bio', 'dubai']",4
4,17,2228.9,2240.7,4,0,[],0,2,['Armsdealing 55'],15.4,1,['Armsdealing 55'],0.8,Armsdealing 55,1,"['Maulana Haq Bukhari,']",1,0,[],0
4,18,2240.7,2246.5,1,0,[],0,0,[],0,0,[],0,NA,1,['Karachi faction of Lashkar-e-Jhangvi'],1,0,[],0
4,19,2246.5,2279.6,4,2,['Armsdealing 30' 'Armsdealing 55'],24.7,0,[],0,2,['Armsdealing 30' 'Armsdealing 55'],4.3,NA,0,[],0,0,[],0
4,20,2279.6,2547,64,22,['Armsdealing 11' 'Armsdealing 26' 'Armsdealing 30' 'Armsdealing 73'],3180.3,15,['Armsdealing 11' 'Armsdealing 26' 'Armsdealing 30'],88.6,14,"['Armsdealing 11' 'Armsdealing 26' 'Armsdealing 30' 'Armsdealing 52'
 'Armsdealing 69']",20.1,Armsdealing 30,13,"['Tanya’s jewels ', 'Nicolai expects you in Dubai on the 17th', 'Nicolai expects you in on the 17th', 'Nairobi, Kenya', 'Dubai', 'Nicolai ', ' Kiev to Tabriz', ' Iran', 'Dubai ', 'exhibition scheduled in Dubai for April 17', ' Boonmee Khemkhaengon', 'Borodinski', 'arms exhibition scheduled in Dubai for April 17, 2009.']",13,0,[],0
4,21,2547,2553.3,2,1,['Armsdealing 26'],2.4,0,[],0,0,[],0,NA,1,"['arms exhibition scheduled in Dubai for April 17, 2009.']",1,0,[],0
4,22,2553.3,2568.2,7,3,['Armsdealing 26' 'Armsdealing 30' 'Armsdealing 52'],1358.6,2,['Armsdealing 26' 'Armsdealing 30'],4,2,['Armsdealing 26' 'Armsdealing 52'],2.3,Armsdealing 26,0,[],0,0,[],0
4,23,2568.2,2909.9,65,4,['Armsdealing 49' 'Armsdealing 52' 'Armsdealing 84'],122.5,22,['Armsdealing 30' 'Armsdealing 49' 'Armsdealing 52' 'Armsdealing 73'],128.5,18,"['Armsdealing 15' 'Armsdealing 4' 'Armsdealing 49' 'Armsdealing 52'
 'Armsdealing 55' 'Armsdealing 75' 'Armsdealing 84']",28.2,Armsdealing 49,14,"['Dubai ', ' Basra', 'Akram Basra', 'Akram Basra', 'Karachi faction ', 'Lashkar-e-Jhangvi.', 'Maulana Haq Bukhari', 'Lashkar-e-Jhangvi', 'Akram Basra', 'BMW', 'Muhammad Balochi', 'Ullah ali Jinnah', ' “Mai”', 'Korongi Road Mosque']",14,7,"['karachi', ';ashkar', 'lashkar', 'muhammad', 'balochi', 'ullah ali jinnah', 'mai']",7
4,24,2909.9,2986.6,12,5,['Armsdealing 84'],31.5,2,['Armsdealing 30' 'Armsdealing 73'],1,0,[],0,Armsdealing 30,0,[],0,5,"['""mai""', 'mai ', 'Korongi mosque', 'Korongi']",5
4,25,2986.6,3175.7,43,8,['Armsdealing 39' 'Armsdealing 43' 'Armsdealing 49'],261.3,15,['Armsdealing 30' 'Armsdealing 39' 'Armsdealing 73'],76,11,"['Armsdealing 39' 'Armsdealing 43' 'Armsdealing 49' 'Armsdealing 55'
 'Armsdealing 68' 'Armsdealing 75']",18.5,Armsdealing 39,7,"['Korongi Road Mosque', 'Mudassar Nausherwani', ' three unknown men entered the same building', ' meeting with Bhutani and Ullah', 'Café Zouk', 'Khayaban-e-Shamsheer in downtown Karachi.', 'Café Zouk on Khayaban-e-Shamsheer in downtown Karachi.']",7,2,"['Café Zouk', 'Karachi']",2
4,26,3175.7,3411.6,48,4,['Armsdealing 55'],4.6,28,"['Armsdealing 30' 'Armsdealing 43' 'Armsdealing 49' 'Armsdealing 55'
 'Armsdealing 73']",127.3,6,['Armsdealing 43' 'Armsdealing 55' 'Armsdealing 72'],6.9,Armsdealing 43,6,"[' Lyari Town (a constituent town of Karachi)', 'Karachi faction of Lashkar-e-Jhangvi', 'LHR 6354', 'three occupants', 'http://www.jumeirah.com/en/Hotels-and-Resorts/Destinations//Burj-Al-Arab/', 'Kenya, Syria, Lebanon, Pakistan, Yemen, Saudi Arabia, Iran, Venezuela, and Columbia.']",6,4,"['dubai', 'burj=al', 'burj-al', '<span class=""highlight-pink"">Burj-Al</span>-Arab']",4
4,27,3411.6,3427.4,6,1,['Armsdealing 75'],13.5,5,['Armsdealing 30' 'Armsdealing 49'],2.9,0,[],0,Armsdealing 49,0,[],0,0,[],0
4,28,3427.4,3495,10,7,['Armsdealing 67' 'Armsdealing 68' 'Armsdealing 75'],148.3,0,[],0,1,['Armsdealing 67'],1.3,NA,1,[' Wanjohi Onyango'],1,1,['Wanjohi Onyango'],1
4,29,3495,3592.6,12,2,['Armsdealing 100' 'Armsdealing 48'],66.6,6,['Armsdealing 100' 'Armsdealing 30' 'Armsdealing 48'],59.9,3,['Armsdealing 100' 'Armsdealing 48' 'Armsdealing 67'],3.5,Armsdealing 100,1,['Michieka'],1,0,[],0
4,30,3592.6,3634,6,2,['Armsdealing 42' 'Armsdealing 74'],43.3,1,['Armsdealing 74'],15.4,1,['Armsdealing 74'],1.3,Armsdealing 74,0,[],0,2,"['Michieka', 'Otieno']",2
4,31,3634,3663.7,4,1,['Armsdealing 70'],44.2,0,[],0,3,['Armsdealing 42' 'Armsdealing 70'],2.4,NA,0,[],0,0,[],0
4,32,3663.7,3753.4,24,2,['Armsdealing 74' 'Armsdealing 75'],7.9,10,['Armsdealing 30' 'Armsdealing 49' 'Armsdealing 70' 'Armsdealing 73'],44.4,8,['Armsdealing 68' 'Armsdealing 70'],11.2,Armsdealing 70,3,"[' deaths of Thabiti Otieno and Nahid Owiti ', ' Ethan Kaniaru, Bud Wanjiku, Mildred Ng’endo, Jonathan Kariuki, the late Ethel Njeri, Tamara Muiruri (Washington, USA), Lois Nyambura and Edsel Ndungu (Nebraska, USA).', ' Nahid Owiti']",3,1,['Nahid Owiti'],1
4,33,3753.4,3771,4,0,[],0,2,['Armsdealing 49' 'Armsdealing 73'],1,1,['Armsdealing 74'],1.5,Armsdealing 73,0,[],0,1,['Wanjiku'],1
4,34,3771,3819.8,9,0,[],0,0,[],0,1,['Armsdealing 68'],2.1,NA,1,['Michieka'],1,7,"['Kaniaru', 'Ng’endo', 'Kariuki', 'Njeri', 'Muiruri', 'Nyambura', 'Ndungu']",7
4,35,3819.8,3874.1,16,3,['Armsdealing 30' 'Armsdealing 33' 'Armsdealing 75'],296.5,3,['Armsdealing 49' 'Armsdealing 73'],6.4,9,"['Armsdealing 30' 'Armsdealing 33' 'Armsdealing 68' 'Armsdealing 70'
 'Armsdealing 73' 'Armsdealing 75']",12.8,Armsdealing 73,0,[],0,1,['Michieka'],1
4,36,3874.1,3898.5,4,1,['Armsdealing 101'],160,2,['Armsdealing 30'],20,0,[],0,Armsdealing 30,0,[],0,1,['Tanya'],1
4,37,3898.5,4203.2,63,10,"['Armsdealing 101' 'Armsdealing 35' 'Armsdealing 44' 'Armsdealing 46'
 'Armsdealing 47' 'Armsdealing 48']",139.1,20,"['Armsdealing 101' 'Armsdealing 30' 'Armsdealing 44' 'Armsdealing 48'
 'Armsdealing 49' 'Armsdealing 73']",123.7,28,"['Armsdealing 101' 'Armsdealing 102' 'Armsdealing 11' 'Armsdealing 26'
 'Armsdealing 30' 'Armsdealing 44' 'Armsdealing 46' 'Armsdealing 47'
 'Armsdealing 48' 'Armsdealing 68' 'Armsdealing 73']",41.3,Armsdealing 73,3,"[' Kenyan port of Mombasa ', 'Kenyan port city of Mombasa', 'arms were destined for Sudan']",3,2,"['tanya', 'nicolai']",2
4,38,4203.2,4250.5,7,1,['Armsdealing 26'],7.3,2,['Armsdealing 35'],12.5,1,['Armsdealing 35'],10.6,Armsdealing 35,2,"['Nicolai Kuryakin ', ' Boonmee Khemkhaengare']",2,1,['boonmee'],1
4,39,4250.5,4274.1,5,1,['Armsdealing 3'],69.7,0,[],0,4,['Armsdealing 26' 'Armsdealing 3' 'Armsdealing 35'],3.7,NA,0,[],0,0,[],0
4,40,4274.1,4382.6,27,5,['Armsdealing 3' 'Armsdealing 33' 'Armsdealing 37' 'Armsdealing 40'],43.2,12,['Armsdealing 3' 'Armsdealing 49'],57.3,4,['Armsdealing 3' 'Armsdealing 35'],14.3,Armsdealing 3,5,"['Arkadi Borodinski', 'Boonmee Khemkhaeng', ' Khemkhaeng', 'Suramongkol Virote', 'Borodinski']",5,1,['Borodinski'],1
4,41,4382.6,4440,6,1,['Armsdealing 40'],22.8,1,['Armsdealing 49'],0.5,2,['Armsdealing 33'],7.1,Armsdealing 49,0,[],0,2,"['nikolai', 'nicolai']",2
4,42,4440,4467.3,6,1,['Armsdealing 18'],695.7,2,['Armsdealing 40'],8,1,['Armsdealing 40'],1.6,Armsdealing 40,2,"['Nicolai Kuryakin', ' Boonmee Khemkhaengare']",2,0,[],0
4,43,4467.3,4533.2,16,1,['Armsdealing 37'],37.1,7,['Armsdealing 18'],52.6,3,['Armsdealing 18'],6.2,Armsdealing 18,4,"['Boonmee Khemkhaengon', ' Lim Chanarong December ', 'Nicolai', ' Gunter']",4,1,['Lim Chanarong'],1
4,44,4533.2,4620.1,18,1,['Armsdealing 37'],6.3,9,['Armsdealing 18' 'Armsdealing 37' 'Armsdealing 73'],37.6,3,['Armsdealing 18' 'Armsdealing 37'],4.5,Armsdealing 73,2,"[' Lim Chanarong', ' Nonthaburi to Bangkok']",2,3,"['venuzuala', 'venuzuela', 'venezuela']",3
4,45,4620.1,4781.6,31,4,['Armsdealing 5' 'Armsdealing 6' 'Armsdealing 7' 'Armsdealing 9'],105.8,8,['Armsdealing 6' 'Armsdealing 9'],69.6,11,['Armsdealing 5' 'Armsdealing 6' 'Armsdealing 7' 'Armsdealing 9'],12.8,Armsdealing 9,7,"['Barcelona, Venezuela ', ' Green Man', 'Beto', 'bolivar', ' Pillo, Jhon', ' Medellín, Colombia ', 'Carabobo, Venezuela ']",7,1,['columbia'],1
4,46,4781.6,4828.7,8,2,['Armsdealing 51' 'Armsdealing 62'],387.1,3,['Armsdealing 62' 'Armsdealing 73'],13.8,1,['Armsdealing 62'],2.5,Armsdealing 62,1,['Yemen'],1,1,['yemen'],1
4,47,4828.7,4848.7,8,1,['Armsdealing 63'],152.2,5,['Armsdealing 51'],13.4,1,['Armsdealing 51'],1.1,Armsdealing 51,1,['100 carats of diamonds were shipped from Yemen to Moscow '],1,0,[],0
4,48,4848.7,5034.1,19,2,['Armsdealing 56' 'Armsdealing 76'],37.3,12,['Armsdealing 51' 'Armsdealing 63' 'Armsdealing 76'],139.3,3,['Armsdealing 63' 'Armsdealing 76'],3.3,Armsdealing 63,2,"[' Mohammed Mohammed', ' Suq al Talh in Sa’ada province']",2,0,[],0
4,49,5034.1,5055.4,3,1,['Armsdealing 56'],8.9,1,['Armsdealing 56'],2.3,0,[],0,Armsdealing 56,1,['Aden General Hospita'],1,0,[],0
4,50,5055.4,5070.4,3,1,['Armsdealing 27'],35.9,0,[],0,2,['Armsdealing 56' 'Armsdealing 9'],2.6,NA,0,[],0,0,[],0
4,51,5070.4,5172.7,28,0,[],0,16,['Armsdealing 18' 'Armsdealing 27' 'Armsdealing 49' 'Armsdealing 73'],33,7,"['Armsdealing 18' 'Armsdealing 27' 'Armsdealing 55' 'Armsdealing 65'
 'Armsdealing 72']",9,Armsdealing 73,3,"['Internet Café in Moscow', ' Yemen', 'Mikhail Dombrovski']",3,2,"['dombrovski', 'pakistan']",2
4,52,5172.7,5215.2,8,4,['Armsdealing 2' 'Armsdealing 31' 'Armsdealing 53' 'Armsdealing 54'],24.5,2,['Armsdealing 49' 'Armsdealing 54'],4.4,2,['Armsdealing 51' 'Armsdealing 55'],4,Armsdealing 49,0,[],0,0,[],0
4,53,5215.2,5226.2,1,1,['Armsdealing 36'],12.6,0,[],0,0,[],0,NA,0,[],0,0,[],0
4,54,5226.2,5316.3,14,4,['Armsdealing 38' 'Armsdealing 49' 'Armsdealing 52'],290.1,8,['Armsdealing 49' 'Armsdealing 73'],4.3,1,['Armsdealing 52'],2.2,Armsdealing 49,0,[],0,1,[' fdbfdgdf'],1
4,55,5316.3,5331.7,1,0,[],0,0,[],0,0,[],0,NA,1,"['Pakistan, Yemen, ']",1,0,[],0
