UserID,SegmentID,Start,End,# Interactions,# Documents Opened,Opened Documents,OpenDuration,# Documents Read,Read Documents,ReadDuration,# Documents Dragged,Dragged Documents,DraggingDuration,Most Read Document,# Highlighted,Highlighted Words,HighlightingDuration,# Searched,Searched Words,SearchDuration
1,39,3850.1,3962.8,10,3,['TerroristActivity 1' 'TerroristActivity 50' 'TerroristActivity 51'],384,1,['TerroristActivity 50'],11.1,5,"['TerroristActivity 111' 'TerroristActivity 120' 'TerroristActivity 126'
'TerroristActivity 150' 'TerroristActivity 50']",8.5,TerroristActivity 50,0,[],0,1,['U.S.'],1
1,40,3962.8,4128,17,10,"['TerroristActivity 105' 'TerroristActivity 129' 'TerroristActivity 31'
'TerroristActivity 40' 'TerroristActivity 41' 'TerroristActivity 5'
'TerroristActivity 64' 'TerroristActivity 65' 'TerroristActivity 91'
'TerroristActivity 92']",48.2,3,['TerroristActivity 1' 'TerroristActivity 5' 'TerroristActivity 64'],20.6,2,['TerroristActivity 111' 'TerroristActivity 78'],9.3,TerroristActivity 1,0,[],0,2,"['change', 'US']",2
1,41,4128,4138.6,1,1,['TerroristActivity 42'],1.5,0,[],0,0,[],0,NA,0,[],0,0,[],0
1,42,4138.6,4144.2,1,1,['TerroristActivity 47'],8.2,0,[],0,0,[],0,NA,0,[],0,0,[],0
1,43,4144.2,4169.3,4,1,['TerroristActivity 94'],16,1,['TerroristActivity 47'],0.6,2,['TerroristActivity 47' 'TerroristActivity 99'],4.6,TerroristActivity 47,0,[],0,0,[],0
1,44,4169.3,4246.3,12,7,"['TerroristActivity 100' 'TerroristActivity 26' 'TerroristActivity 64'
'TerroristActivity 85' 'TerroristActivity 86' 'TerroristActivity 88'
'TerroristActivity 98']",23.8,2,['TerroristActivity 100' 'TerroristActivity 94'],19.6,2,['TerroristActivity 100' 'TerroristActivity 94'],2.3,TerroristActivity 94,0,[],0,1,['airport'],1
1,45,4246.3,4249.7,1,1,['TerroristActivity 150'],5,0,[],0,0,[],0,NA,0,[],0,0,[],0
1,46,4249.7,4262.8,3,1,['TerroristActivity 151'],0.9,1,['TerroristActivity 150'],3.7,0,[],0,TerroristActivity 150,0,[],0,1,['airlne'],1
1,47,4262.8,4266,1,0,[],0,0,[],0,0,[],0,NA,0,[],0,1,['airline'],1
1,48,4266,4295.7,3,1,['TerroristActivity 142'],3.4,0,[],0,0,[],0,NA,0,[],0,2,"['airplane', 'safety']",2
1,49,4295.7,4300.8,2,1,['TerroristActivity 72'],2,1,['TerroristActivity 142'],1.5,0,[],0,TerroristActivity 142,0,[],0,0,[],0
1,50,4300.8,4312.4,1,1,['TerroristActivity 43'],2.4,0,[],0,0,[],0,NA,0,[],0,0,[],0
1,51,4312.4,4765.3,39,9,"['TerroristActivity 110' 'TerroristActivity 133' 'TerroristActivity 37'
'TerroristActivity 4' 'TerroristActivity 44' 'TerroristActivity 60'
'TerroristActivity 78' 'TerroristActivity 84']",866.8,19,"['TerroristActivity 110' 'TerroristActivity 133' 'TerroristActivity 60'
'TerroristActivity 78' 'TerroristActivity 84']",307.8,8,"['TerroristActivity 37' 'TerroristActivity 78' 'TerroristActivity 84'
'TerroristActivity 86' 'TerroristActivity 99']",12.1,TerroristActivity 78,0,[],0,3,"['policy', 'washington', 'protect']",3
1,52,4765.3,4782.1,3,1,['TerroristActivity 78'],617.7,2,['TerroristActivity 133' 'TerroristActivity 4'],12.2,0,[],0,TerroristActivity 4,0,[],0,0,[],0
1,53,4782.1,4812.9,6,0,[],0,4,['TerroristActivity 78'],12.1,0,[],0,TerroristActivity 78,0,[],0,2,"['Antiterrorism', 'Threat']",2
1,54,4812.9,4844.6,5,1,['TerroristActivity 128'],555.2,1,['TerroristActivity 78'],0.9,3,['TerroristActivity 123' 'TerroristActivity 129' 'TerroristActivity 75'],2.4,TerroristActivity 78,0,[],0,0,[],0
1,55,4844.6,4916,7,0,[],0,4,['TerroristActivity 128'],60.5,1,['TerroristActivity 128'],1.4,TerroristActivity 128,0,[],0,2,"['Mayor Douglas Lark', 'Department of Homeland Security']",2
1,56,4916,4931.4,3,0,[],0,1,['TerroristActivity 128'],1,1,['TerroristActivity 128'],1,TerroristActivity 128,0,[],0,1,['May'],1
1,57,4931.4,4990.9,6,0,[],0,3,['TerroristActivity 128'],10.5,2,['TerroristActivity 128'],5.7,TerroristActivity 128,0,[],0,1,['Vastopolis.'],1
1,58,4990.9,4995.8,3,1,['TerroristActivity 4'],35.9,1,['TerroristActivity 128'],2.1,1,['TerroristActivity 128'],1.6,TerroristActivity 128,0,[],0,0,[],0
1,59,4995.8,5046.9,2,2,['TerroristActivity 16' 'TerroristActivity 99'],22.9,0,[],0,0,[],0,NA,0,[],0,0,[],0
1,60,5046.9,5093.4,8,1,['TerroristActivity 105'],19.8,3,['TerroristActivity 105' 'TerroristActivity 128' 'TerroristActivity 99'],9.1,3,['TerroristActivity 128' 'TerroristActivity 99'],10.8,TerroristActivity 99,0,[],0,1,['April'],1
1,61,5093.4,5106.8,4,1,['TerroristActivity 147'],3.7,2,['TerroristActivity 105' 'TerroristActivity 128'],1.3,1,['TerroristActivity 105'],5.6,TerroristActivity 105,0,[],0,0,[],0
2,1,0,53.1,2,1,['TerroristActivity 158'],42.4,0,[],0,0,[],0,NA,0,[],0,1,['location'],1
2,2,53.1,122.7,8,1,['TerroristActivity 57'],10.1,4,['TerroristActivity 158' 'TerroristActivity 57'],43.1,2,['TerroristActivity 158'],6.1,TerroristActivity 158,0,[],0,1,['terror'],1
2,3,122.7,128.3,1,1,['TerroristActivity 158'],2.8,0,[],0,0,[],0,NA,0,[],0,0,[],0
2,4,128.3,287.3,24,3,['TerroristActivity 157' 'TerroristActivity 159'],125.3,13,['TerroristActivity 159'],99.3,3,['TerroristActivity 159'],6.7,TerroristActivity 159,5,"['Washington', 'Bruno Eggleston', 'May 2011', 'dirty bomb', 'Network of Dread']",5,0,[],0
2,5,287.3,307.8,1,1,['TerroristActivity 133'],169.2,0,[],0,0,[],0,NA,0,[],0,0,[],0
2,6,307.8,497,24,1,['TerroristActivity 152'],7,14,['TerroristActivity 133'],154.9,3,['TerroristActivity 133'],5.2,TerroristActivity 133,6,"['March 29, 2011 ', 'Saudi Arabia', 'Dhahran ', '10,000- to 20,000-pound category, mortar attacks', ' 3,000 and 5,000 pounds', 'Kuwait, Qatar, Bahrain']",6,0,[],0
2,7,497,510.2,1,1,['TerroristActivity 128'],53.8,0,[],0,0,[],0,NA,0,[],0,0,[],0
2,8,510.2,779.3,31,5,"['TerroristActivity 103' 'TerroristActivity 115' 'TerroristActivity 152'
'TerroristActivity 159']",188.7,12,['TerroristActivity 103' 'TerroristActivity 115' 'TerroristActivity 128'],148.9,9,['TerroristActivity 128' 'TerroristActivity 133' 'TerroristActivity 159'],30.9,TerroristActivity 128,5,"['May 10, 2011 ', 'Vastopolis', 'around the country', 'laboratory in the basement', 'Petri dishes']",5,0,[],0
2,9,779.3,1152.9,40,5,['TerroristActivity 115' 'TerroristActivity 78' 'TerroristActivity 98'],375.9,20,['TerroristActivity 115' 'TerroristActivity 78' 'TerroristActivity 98'],250.9,8,"['TerroristActivity 115' 'TerroristActivity 128' 'TerroristActivity 78'
'TerroristActivity 98']",33.7,TerroristActivity 78,6,"['May 13, 2011 ', 'May 17, 2011 ', ' Smogtown Chemical Plant ', 'April 03, 2011', 'Dharan, Saudi Arabia', 'nuclear, chemical and biological']",6,1,['attack'],1
2,10,1152.9,1254.7,13,1,['TerroristActivity 78'],0.5,6,['TerroristActivity 78'],65.5,3,['TerroristActivity 78'],8.4,TerroristActivity 78,2,"['sodium cyanide', 'burned instead of vaporizing']",2,1,['terror'],1
2,11,1254.7,1259.9,1,1,['TerroristActivity 52'],68.2,0,[],0,0,[],0,NA,0,[],0,0,[],0
2,12,1259.9,1320.1,10,1,['TerroristActivity 159'],10.4,5,['TerroristActivity 52'],46,3,['TerroristActivity 52'],12.9,TerroristActivity 52,1,['dirty bomb'],1,0,[],0
2,13,1320.1,1383.2,11,2,['TerroristActivity 159' 'TerroristActivity 51'],70.7,3,['TerroristActivity 51' 'TerroristActivity 52'],24.8,5,['TerroristActivity 52'],14,TerroristActivity 51,0,[],0,1,['bomb'],1
2,14,1383.2,1436.8,5,1,['TerroristActivity 73'],20.6,3,['TerroristActivity 51'],26.7,1,['TerroristActivity 51'],4.8,TerroristActivity 51,0,[],0,0,[],0
2,15,1436.8,1469.7,4,0,[],0,1,['TerroristActivity 73'],1.9,2,['TerroristActivity 73'],5.2,TerroristActivity 73,0,[],0,1,['terror'],1
2,16,1469.7,1499.7,4,1,['TerroristActivity 65'],12.1,2,['TerroristActivity 65'],9.6,0,[],0,TerroristActivity 65,0,[],0,1,['dirty bomb'],1
2,17,1499.7,1506.8,2,1,['TerroristActivity 80'],19.1,0,[],0,0,[],0,NA,0,[],0,1,['dirty'],1
2,18,1506.8,1548.4,3,0,[],0,2,['TerroristActivity 80'],17.9,0,[],0,TerroristActivity 80,0,[],0,1,['dharan'],1
2,19,1548.4,1574.7,2,1,['TerroristActivity 143'],475.4,0,[],0,0,[],0,NA,0,[],0,1,['dhahran'],1
2,20,1574.7,2083.1,55,2,['TerroristActivity 78' 'TerroristActivity 98'],2150.6,38,['TerroristActivity 143' 'TerroristActivity 98'],405.6,4,['TerroristActivity 143' 'TerroristActivity 78'],6.4,TerroristActivity 143,10,"['truck bombing', 'April 26, 2011', 'others were involved', 'Chevrolet Caprice', 'two men flee', 'militant Muslim groups', 'training in Afghanistan', 'Arab Afghans', 'Iglesias Fike Meadors', 'implication of Iran']",10,1,['saudi arabia'],1
2,21,2083.1,2087.4,1,1,['TerroristActivity 89'],38.6,0,[],0,0,[],0,NA,0,[],0,0,[],0
2,22,2087.4,2145.6,8,0,[],0,5,['TerroristActivity 89'],30.9,2,['TerroristActivity 89'],3.5,TerroristActivity 89,0,[],0,1,['kuwait'],1
2,23,2145.6,2151,1,0,[],0,0,[],0,0,[],0,NA,0,[],0,1,['qatar'],1
2,24,2151,2177.1,4,0,[],0,1,['TerroristActivity 98'],1.7,2,['TerroristActivity 143' 'TerroristActivity 98'],7.1,TerroristActivity 98,0,[],0,1,['bahrain'],1
2,25,2177.1,2204.6,5,0,[],0,0,[],0,3,['TerroristActivity 115' 'TerroristActivity 143'],7,NA,0,[],0,2,"['arab afghans', 'arab']",2
2,26,2204.6,2227.2,2,2,['TerroristActivity 84' 'TerroristActivity 96'],7.8,0,[],0,0,[],0,NA,0,[],0,0,[],0
2,27,2227.2,2279.7,3,2,['TerroristActivity 143' 'TerroristActivity 84'],99,0,[],0,0,[],0,NA,0,[],0,1,['afghans\\'],1
2,28,2279.7,2411,6,0,[],0,0,[],0,4,['TerroristActivity 128' 'TerroristActivity 143' 'TerroristActivity 159'],7.1,NA,0,[],0,2,"['violent', 'dread']",2
2,29,2411,2600.4,23,3,['TerroristActivity 143' 'TerroristActivity 158'],151.8,10,['TerroristActivity 158'],126.9,2,['TerroristActivity 158'],6.4,TerroristActivity 158,8,"['VastPress', 'Network of Dread', 'Network of', 'other cities', 'May 2011', 'IP address', 'encrypted emails', 'small botnet']",8,0,[],0
2,30,2600.4,2725.9,21,3,['TerroristActivity 143' 'TerroristActivity 153' 'TerroristActivity 90'],118.4,6,['TerroristActivity 90'],60.8,11,"['TerroristActivity 133' 'TerroristActivity 143' 'TerroristActivity 158'
'TerroristActivity 159' 'TerroristActivity 78' 'TerroristActivity 90']",14.9,TerroristActivity 90,0,[],0,1,['network'],1
2,31,2725.9,2825.9,4,1,['TerroristActivity 104'],7.4,1,['TerroristActivity 153'],49.6,1,['TerroristActivity 104'],2.5,TerroristActivity 153,0,[],0,1,['bruno'],1
2,32,2825.9,2830.5,1,1,['TerroristActivity 140'],12,0,[],0,0,[],0,NA,0,[],0,0,[],0
2,33,2830.5,2891.1,10,2,['TerroristActivity 132' 'TerroristActivity 48'],204.1,6,['TerroristActivity 140' 'TerroristActivity 48' 'TerroristActivity 98'],20.7,1,['TerroristActivity 115'],0.7,TerroristActivity 48,0,[],0,1,['biological'],1
2,34,2891.1,3050.3,12,0,[],0,8,['TerroristActivity 132'],150.9,0,[],0,TerroristActivity 132,3,"['incoming ballistic missile', 'May 18, 2011 ', 'nuclear, chemical or biological']",3,1,['soviet'],1
2,35,3050.3,3060.3,2,0,[],0,1,['TerroristActivity 132'],4,0,[],0,TerroristActivity 132,1,['Soviet Union'],1,0,[],0
2,36,3060.3,3160.6,11,4,['TerroristActivity 106' 'TerroristActivity 115' 'TerroristActivity 132'],76,6,['TerroristActivity 106' 'TerroristActivity 132'],40,1,['TerroristActivity 132'],10.4,TerroristActivity 106,0,[],0,0,[],0
2,37,3160.6,3384.7,31,6,['TerroristActivity 115' 'TerroristActivity 137' 'TerroristActivity 143'],173.5,10,['TerroristActivity 137' 'TerroristActivity 98'],110.2,3,['TerroristActivity 115'],2.1,TerroristActivity 137,8,"['Paramurderers of Chaos', 'April 30, 2011', 'University Students', 'Yonsei University', 'South Korean', ' laboratory chemicals', 'bloody and violent protests', 'salt']",8,4,"['chaos', 'paramurderers', 'lab', 'laboratory']",4
2,38,3384.7,3386,1,1,['TerroristActivity 78'],0.5,0,[],0,0,[],0,NA,0,[],0,0,[],0
2,39,3386,3621.8,34,9,"['TerroristActivity 128' 'TerroristActivity 133' 'TerroristActivity 137'
'TerroristActivity 158' 'TerroristActivity 159']",107.9,1,['TerroristActivity 137'],11.3,20,"['TerroristActivity 128' 'TerroristActivity 133' 'TerroristActivity 137'
'TerroristActivity 143' 'TerroristActivity 158' 'TerroristActivity 159'
'TerroristActivity 78']",24,TerroristActivity 137,1,['pro-North Korean'],1,3,"['sodium', 'smogtown']",3
2,40,3621.8,3928.8,30,3,['TerroristActivity 2' 'TerroristActivity 53' 'TerroristActivity 98'],250.5,12,['TerroristActivity 2' 'TerroristActivity 53' 'TerroristActivity 98'],214.9,7,['TerroristActivity 132' 'TerroristActivity 53'],8.8,TerroristActivity 53,8,"['May 12, 2011 ', 'Smogtown', 'explosive devices', 'Psychobrotherhood', 'Vastopolis Center for the Ciminally Insane', 'Hasidic', 'May 09, 2011', 'ALBANY, N.Y. ']",8,0,[],0
2,41,3928.8,3950.7,2,1,['TerroristActivity 132'],2.3,0,[],0,1,['TerroristActivity 98'],1.7,NA,0,[],0,0,[],0
2,42,3950.7,4211.9,28,6,"['TerroristActivity 115' 'TerroristActivity 128' 'TerroristActivity 149'
'TerroristActivity 151']",216.4,15,['TerroristActivity 151'],152.2,1,['TerroristActivity 132'],0.8,TerroristActivity 151,5,"['Suspicious Turkey', 'May 14, 2011 ', 'Vastopolis airport', 'man carrying a frozen turkey', 'state of mind']",5,1,['vastopolis'],1
2,43,4211.9,4228.4,1,1,['TerroristActivity 126'],3.1,0,[],0,0,[],0,NA,0,[],0,0,[],0
2,44,4228.4,4236.5,2,2,['TerroristActivity 104' 'TerroristActivity 80'],5.4,0,[],0,0,[],0,NA,0,[],0,0,[],0
2,45,4236.5,4290.1,7,3,['TerroristActivity 108' 'TerroristActivity 53' 'TerroristActivity 98'],5.9,1,['TerroristActivity 108'],0.5,1,['TerroristActivity 98'],0.6,TerroristActivity 108,0,[],0,2,"['Psychobrotherhood', 'insane']",2
2,46,4290.1,4300.1,1,1,['TerroristActivity 59'],151.5,0,[],0,0,[],0,NA,0,[],0,0,[],0
2,47,4300.1,4468,20,1,['TerroristActivity 103'],14.6,10,['TerroristActivity 59'],129.3,2,['TerroristActivity 59'],7.8,TerroristActivity 59,6,"['April 03, 2011 ', ' bomb', 'inside a briefcase', 'Pakistani', 'Pakistan International Airlines', 'remote control']",6,1,['pakistan'],1
2,48,4468,5081.6,79,2,['TerroristActivity 103' 'TerroristActivity 59'],878.2,50,['TerroristActivity 103'],537.2,3,['TerroristActivity 103'],3.9,TerroristActivity 103,24,"['Pakistan', 'Pakistan', 'Trade Center', 'blowing up a dozen American airliners over Asia', 'Al Engstrom', 'change its policy in the Mideast', 'Khalilah Valenzuela', 'Pakistan and the Philippines ', 'Pakistan and the Philippines', 'hazardous chemicals', ""group's manifesto"", 'bomb formulas', 'false identification cards', 'alleged explosives factory', 'Manila ', ' January 2010 ', 'creating timers out of Casio', 'Abel Stlaurent Mahoney', 'Bojorquez Darby Aldo Baggett', 'August 22, 2009', 'bombing of a Philippine airliner', 'built the bomb by modifying a Casio watch', 'explosive liquid contained in a contact-lens solution bottle', 'beneath a seat and left the plane during a stopover']",24,0,[],0
2,49,5081.6,5108.6,6,2,['TerroristActivity 145' 'TerroristActivity 59'],18.9,1,['TerroristActivity 103'],0.8,1,['TerroristActivity 59'],0.8,TerroristActivity 103,0,[],0,2,"['phil', 'philippines']",2
2,50,5108.6,5173.7,5,0,[],0,3,['TerroristActivity 103' 'TerroristActivity 145'],17.7,1,['TerroristActivity 59'],0.6,TerroristActivity 103,0,[],0,1,['detonat'],1
2,51,5173.7,5177.3,1,1,['TerroristActivity 93'],157.6,0,[],0,0,[],0,NA,0,[],0,0,[],0
2,52,5177.3,5356.2,19,1,['TerroristActivity 140'],4.5,10,['TerroristActivity 93'],134,3,['TerroristActivity 115' 'TerroristActivity 93'],8.7,TerroristActivity 93,4,"['SMITHTOWN, N.Y. ', 'May 05, 2011 ', 'bomb or a missile', 'chemical residue']",4,1,['bio'],1
3,1,0,218.9,12,2,['TerroristActivity 1' 'TerroristActivity 2'],166.1,4,['TerroristActivity 1'],96.8,6,['TerroristActivity 1'],7.3,TerroristActivity 1,0,[],0,0,[],0
3,2,218.9,285.9,2,1,['TerroristActivity 3'],35.3,0,[],0,1,['TerroristActivity 2'],2.1,NA,0,[],0,0,[],0
3,3,285.9,422.7,21,5,['TerroristActivity 4' 'TerroristActivity 5'],111.6,16,['TerroristActivity 3' 'TerroristActivity 4'],39.1,0,[],0,TerroristActivity 4,0,[],0,0,[],0
3,4,422.7,450.3,8,1,['TerroristActivity 6'],93.5,7,['TerroristActivity 5'],21.7,0,[],0,TerroristActivity 5,0,[],0,0,[],0
3,5,450.3,576.7,15,5,['TerroristActivity 6' 'TerroristActivity 7'],71.7,6,['TerroristActivity 6'],97.1,2,['TerroristActivity 6'],2.7,TerroristActivity 6,2,"['', ' There are exceptions. ']",2,0,[],0
